OrderID,OrderDate,OrderHour,City,Cuisine,OrderValueSEK,DeliveryTimeMin,DeliveryStatus,CustomerType
103558,2026-04-12,11,Göteborg,Vegan,298.0,15.0,On time,New
100781,2026-03-05,18,Malmö,Vegan,202.0,50.0,Late,Returning
102831,2026-04-02,20,Stockholm,Burgers,314.0,21.0,On time,Returning
100421,2026-02-28,17,Malmö,Sushi,245.0,25.0,On time,New
100147,2026-02-25,21,Göteborg,Salad,290.0,22.0,On time,Returning
110422,2026-07-14,11,Göteborg,Thai,336.0,19.0,On time,New
113251,2026-08-20,12,Stockholm,Pizza,240.0,37.0,On time,Returning
110987,2026-07-21,13,Stockholm,Sushi,355.0,32.0,On time,New
111658,2026-07-30,12,Stockholm,Salad,206.0,23.0,On time,Returning
112014,2026-08-04,20,Göteborg,Indian,273.0,38.0,On time,Returning
104784,2026-04-28,19,Uppsala,Pizza,228.0,29.0,On time,Returning
107873,2026-06-09,22,Unknown,Pizza,312.0,43.0,On time,Returning
100498,2026-03-01,22,Stockholm,Indian,231.0,36.0,On time,Returning
111903,2026-08-02,17,Stockholm,Sushi,239.0,28.0,On time,Returning
111470,2026-07-27,17,Malmö,Thai,241.0,46.0,Late,Returning
105073,2026-05-02,14,Malmö,Thai,112.0,42.0,On time,Returning
112308,2026-08-08,19,Göteborg,Pizza,275.0,43.0,On time,Returning
100618,2026-03-03,17,Göteborg,Pizza,260.0,31.0,On time,New
101751,2026-03-19,19,Göteborg,Kebab,192.0,43.0,On time,New
110294,2026-07-12,17,Stockholm,Indian,329.0,24.0,On time,Returning
102364,2026-03-27,20,Stockholm,Pizza,244.0,40.0,On time,Returning
100178,2026-02-25,23,Stockholm,Sushi,264.0,37.0,On time,Returning
110651,2026-07-17,10,Göteborg,Indian,317.0,27.0,On time,Returning
105115,2026-05-03,18,Göteborg,Sushi,356.0,32.0,On time,New
105631,2026-05-09,18,Uppsala,Sushi,267.0,33.0,On time,Returning
103413,2026-04-10,17,Göteborg,Burgers,184.0,39.0,On time,Returning
106427,2026-05-20,12,Malmö,Kebab,201.0,39.0,On time,New
101668,2026-03-17,17,Malmö,Sushi,265.0,43.0,On time,Returning
103715,2026-04-13,13,Uppsala,Burgers,233.0,33.0,On time,Returning
111298,2026-07-25,12,Stockholm,Pizza,194.0,42.0,On time,New
109486,2026-07-01,14,Stockholm,Burgers,292.0,31.0,On time,Returning
104206,2026-04-20,21,Stockholm,Burgers,147.0,42.0,On time,Returning
108618,2026-06-19,12,Göteborg,Indian,166.0,43.0,On time,New
104355,2026-04-22,19,Malmö,Thai,333.0,54.0,Late,New
111849,2026-08-01,20,Uppsala,Pizza,218.0,41.0,On time,New
113292,2026-08-21,20,Göteborg,Burgers,290.0,43.0,On time,Returning
102520,2026-03-29,18,Stockholm,Salad,157.0,25.0,On time,Returning
100637,2026-03-03,16,Stockholm,Pizza,255.0,57.0,Late,Returning
113364,2026-08-22,12,Göteborg,Indian,350.0,43.0,On time,Returning
110481,2026-07-14,18,Unknown,Salad,116.0,23.0,On time,Returning
103629,2026-04-12,18,Malmö,Sushi,210.0,38.0,On time,Returning
106924,2026-05-27,18,Stockholm,Sushi,236.0,25.0,On time,Returning
109305,2026-06-28,13,Malmö,Burgers,239.0,49.0,Late,New
110366,2026-07-13,21,Stockholm,Sushi,283.0,34.0,On time,Returning
113064,2026-08-18,18,Göteborg,Pizza,263.0,42.0,On time,Returning
110813,2026-07-19,18,Unknown,Salad,340.0,40.0,On time,New
100300,2026-02-27,12,Göteborg,Burgers,157.0,43.0,On time,New
100948,2026-03-07,12,Uppsala,Salad,229.0,51.0,Late,Returning
113091,2026-08-18,21,Stockholm,Kebab,259.0,27.0,On time,Returning
105715,2026-05-10,12,Uppsala,Burgers,323.0,26.0,On time,New
110060,2026-07-09,19,Stockholm,Vegan,235.0,38.0,On time,Returning
110869,2026-07-19,12,Malmö,Indian,311.0,36.0,On time,New
102547,2026-03-29,11,Malmö,Burgers,200.0,39.0,On time,Returning
112007,2026-08-04,18,Göteborg,Burgers,217.0,51.0,Late,Returning
112709,2026-08-13,12,Stockholm,Pizza,323.0,40.0,On time,New
111837,2026-08-01,13,Malmö,Sushi,291.0,29.0,On time,Returning
105465,2026-05-07,10,Malmö,Pizza,231.0,35.0,On time,Returning
107144,2026-05-30,14,Malmö,Burgers,254.0,33.0,On time,New
102270,2026-03-26,12,Stockholm,Indian,246.0,52.0,Late,Returning
101655,2026-03-17,20,Stockholm,Burgers,115.0,42.0,On time,Returning
100270,2026-02-26,14,Malmö,Kebab,225.0,20.0,On time,New
106241,2026-05-18,22,Göteborg,Indian,266.0,36.0,On time,Returning
107453,2026-06-03,23,Stockholm,Burgers,201.0,34.0,On time,New
109892,2026-07-07,13,Göteborg,Pizza,285.0,40.0,On time,Returning
105289,2026-05-05,21,Göteborg,Sushi,226.0,44.0,On time,Returning
101550,2026-03-15,22,Lund,Kebab,185.0,27.0,On time,New
111654,2026-07-30,10,Stockholm,Pizza,286.0,16.0,On time,New
102592,2026-03-30,15,Stockholm,Pizza,229.0,38.0,On time,Returning
104672,2026-04-27,16,Göteborg,Vegan,250.0,33.0,On time,New
107559,2026-06-05,17,Göteborg,Pizza,287.0,33.0,On time,New
113239,2026-08-20,19,Stockholm,Kebab,384.0,50.0,Late,New
107555,2026-06-05,12,Göteborg,Pizza,265.0,47.0,Late,New
107678,2026-06-06,12,Malmö,Indian,210.0,31.0,On time,New
101073,2026-03-09,11,Stockholm,Burgers,313.0,39.0,On time,Returning
112334,2026-08-08,10,Stockholm,Indian,350.0,55.0,Late,Returning
101564,2026-03-16,20,Göteborg,Burgers,180.0,50.0,Late,Returning
110752,2026-07-18,19,Stockholm,Salad,254.0,51.0,Late,Returning
101231,2026-03-11,17,Malmö,Vegan,206.0,19.0,On time,Returning
102926,2026-04-03,16,Lund,Burgers,260.0,40.0,On time,Returning
106110,2026-05-16,13,Malmö,Pizza,301.0,31.0,On time,Returning
107392,2026-06-02,13,Uppsala,Kebab,257.0,49.0,Late,Returning
109767,2026-07-05,13,Stockholm,Vegan,243.0,44.0,On time,Returning
105395,2026-05-06,13,Malmö,Burgers,250.0,52.0,Late,New
106266,2026-05-18,11,Stockholm,Pizza,194.0,34.0,On time,Returning
100485,2026-03-01,12,Stockholm,Sushi,144.0,23.0,On time,Returning
110822,2026-07-19,11,Stockholm,Burgers,247.0,38.0,On time,Returning
102819,2026-04-02,16,Stockholm,Vegan,174.0,25.0,On time,New
111888,2026-08-02,14,Stockholm,Kebab,193.0,34.0,On time,Returning
112368,2026-08-08,20,Malmö,Vegan,269.0,38.0,On time,Returning
109323,2026-06-28,13,Lund,Pizza,179.0,36.0,On time,Returning
112369,2026-08-08,14,Malmö,Pizza,176.0,46.0,Late,Returning
104649,2026-04-26,17,Malmö,Thai,249.0,36.0,On time,Returning
107952,2026-06-10,11,Stockholm,Sushi,270.0,43.0,On time,New
110523,2026-07-15,20,Stockholm,Vegan,315.0,32.0,On time,Returning
100086,2026-02-24,17,Göteborg,Pizza,264.0,42.0,On time,New
100564,2026-03-02,12,Stockholm,Pizza,176.0,28.0,On time,New
104447,2026-04-24,17,Göteborg,Sushi,247.0,38.0,On time,Returning
111071,2026-07-22,20,Stockholm,Sushi,182.0,34.0,On time,Returning
104568,2026-04-25,20,Malmö,Burgers,216.0,31.0,On time,Returning
103762,2026-04-14,12,Stockholm,Burgers,245.0,34.0,On time,New
106063,2026-05-16,16,Göteborg,Burgers,243.0,38.0,On time,Returning
108119,2026-06-12,14,Malmö,Vegan,354.0,33.0,On time,Returning
111517,2026-07-28,21,Stockholm,Kebab,212.0,43.0,On time,Returning
111471,2026-07-27,11,Malmö,Burgers,178.0,33.0,On time,New
110033,2026-07-09,18,Göteborg,Pizza,136.0,40.0,On time,New
111358,2026-07-26,12,Göteborg,Burgers,331.0,20.0,On time,New
105279,2026-05-04,20,Lund,Vegan,116.0,24.0,On time,Returning
106798,2026-05-25,20,Stockholm,Thai,287.0,26.0,On time,Returning
111760,2026-07-31,17,Unknown,Sushi,222.0,26.0,On time,Returning
112673,2026-08-12,17,Malmö,Sushi,258.0,41.0,On time,Returning
113505,2026-08-23,17,Malmö,Pizza,181.0,25.0,On time,New
107165,2026-05-30,20,Uppsala,Vegan,246.0,44.0,On time,Returning
111476,2026-07-27,11,Malmö,Thai,317.0,37.0,On time,Returning
106859,2026-05-26,18,Stockholm,Thai,402.0,29.0,On time,Returning
108230,2026-06-14,18,Göteborg,Burgers,310.0,35.0,On time,Returning
113151,2026-08-19,20,Stockholm,Vegan,293.0,33.0,On time,Returning
107969,2026-06-10,13,Stockholm,Kebab,193.0,32.0,On time,Returning
100310,2026-02-27,13,Stockholm,Indian,209.0,61.0,Late,Returning
104303,2026-04-21,19,Lund,Indian,198.0,34.0,On time,New
102581,2026-03-30,18,Göteborg,Pizza,279.0,42.0,On time,Returning
113326,2026-08-21,13,Malmö,Pizza,297.0,29.0,On time,Returning
101263,2026-03-12,22,Göteborg,Sushi,269.0,32.0,On time,Returning
101839,2026-03-20,12,Stockholm,Burgers,221.0,36.0,On time,Returning
111383,2026-07-26,11,Stockholm,Burgers,179.0,29.0,On time,Returning
109507,2026-07-01,10,Stockholm,Salad,216.0,39.0,On time,New
112821,2026-08-15,12,Göteborg,Salad,202.0,43.0,On time,New
101318,2026-03-12,22,Uppsala,Thai,197.0,41.0,On time,Returning
113526,2026-08-23,13,Lund,Thai,232.0,30.0,On time,New
102209,2026-03-25,13,Stockholm,Thai,241.0,42.0,On time,Returning
110399,2026-07-13,13,Malmö,Vegan,281.0,39.0,On time,New
102946,2026-04-04,21,Stockholm,Vegan,321.0,31.0,On time,Returning
101657,2026-03-17,11,Stockholm,Pizza,191.0,42.0,On time,Returning
102411,2026-03-28,10,Göteborg,Burgers,202.0,47.0,Late,New
106203,2026-05-17,16,Malmö,Pizza,197.0,38.0,On time,Returning
113018,2026-08-17,18,Stockholm,Indian,282.0,24.0,On time,Returning
103245,2026-04-07,12,Lund,Sushi,314.0,32.0,On time,New
105217,2026-05-04,12,Göteborg,Burgers,256.0,49.0,Late,New
109066,2026-06-25,18,Malmö,Pizza,199.0,19.0,On time,New
101154,2026-03-10,11,Stockholm,Sushi,202.0,20.0,On time,Returning
105318,2026-05-05,12,Stockholm,Sushi,339.0,40.0,On time,Returning
108717,2026-06-20,15,Stockholm,Burgers,292.0,37.0,On time,Returning
109907,2026-07-07,19,Stockholm,Pizza,240.0,39.0,On time,Returning
103944,2026-04-17,12,Göteborg,Kebab,204.0,31.0,On time,Returning
107563,2026-06-05,18,Göteborg,Sushi,205.0,36.0,On time,Returning
101867,2026-03-20,14,Uppsala,Pizza,275.0,52.0,Late,Returning
101482,2026-03-15,11,Göteborg,Pizza,326.0,54.0,Late,Returning
106243,2026-05-18,19,Göteborg,Thai,238.0,34.0,On time,Returning
109746,2026-07-05,21,Göteborg,Sushi,205.0,51.0,Late,Returning
101869,2026-03-20,12,Uppsala,Thai,242.0,40.0,On time,Returning
102535,2026-03-29,19,Stockholm,Kebab,304.0,33.0,On time,Returning
112121,2026-08-05,19,Stockholm,Burgers,322.0,23.0,On time,Returning
111299,2026-07-25,17,Stockholm,Pizza,324.0,41.0,On time,Returning
112330,2026-08-08,17,Stockholm,Kebab,248.0,57.0,Late,Returning
106437,2026-05-20,23,Uppsala,Pizza,291.0,34.0,On time,Returning
105472,2026-05-07,12,Uppsala,Vegan,173.0,32.0,On time,Returning
101310,2026-03-12,18,Malmö,Burgers,172.0,41.0,On time,Returning
104192,2026-04-20,19,Stockholm,Kebab,329.0,21.0,On time,New
108131,2026-06-12,19,Uppsala,Thai,364.0,38.0,On time,New
100427,2026-02-28,12,Malmö,Indian,239.0,32.0,On time,Returning
105749,2026-05-11,12,Göteborg,Kebab,254.0,32.0,On time,New
109861,2026-07-06,11,Malmö,Pizza,329.0,44.0,On time,Returning
103125,2026-04-06,16,Göteborg,Indian,197.0,36.0,On time,Returning
111768,2026-07-31,10,Lund,Kebab,190.0,47.0,Late,Returning
111431,2026-07-27,19,Göteborg,Thai,181.0,42.0,On time,Returning
100428,2026-02-28,20,Malmö,Sushi,232.0,30.0,On time,Returning
109688,2026-07-04,13,Göteborg,Sushi,246.0,45.0,On time,Returning
107668,2026-06-06,17,Stockholm,Pizza,148.0,36.0,On time,New
104049,2026-04-18,11,Malmö,Indian,203.0,42.0,On time,Returning
112161,2026-08-06,18,Göteborg,Vegan,256.0,33.0,On time,New
113204,2026-08-19,18,Lund,Salad,228.0,60.0,Late,New
106488,2026-05-21,19,Stockholm,Kebab,216.0,37.0,On time,New
109405,2026-06-30,17,Göteborg,Pizza,231.0,33.0,On time,Returning
102842,2026-04-02,16,Malmö,Kebab,303.0,36.0,On time,Returning
105903,2026-05-13,16,Malmö,Salad,292.0,31.0,On time,Returning
107303,2026-06-01,23,Stockholm,Sushi,227.0,33.0,On time,New
110426,2026-07-14,10,Göteborg,Kebab,344.0,46.0,Late,Returning
103711,2026-04-13,19,Malmö,Vegan,283.0,52.0,Late,Returning
102109,2026-03-23,19,Lund,Burgers,310.0,29.0,On time,New
100611,2026-03-03,15,Göteborg,Salad,250.0,36.0,On time,New
105858,2026-05-13,22,Göteborg,Sushi,346.0,26.0,On time,Returning
104789,2026-04-28,15,Uppsala,Sushi,239.0,34.0,On time,Returning
106729,2026-05-24,21,Malmö,Kebab,257.0,37.0,On time,Returning
112482,2026-08-09,13,Lund,Kebab,383.0,28.0,On time,New
111291,2026-07-25,12,Stockholm,Thai,179.0,43.0,On time,New
102185,2026-03-24,13,Lund,Salad,193.0,36.0,On time,Returning
101436,2026-03-14,12,Malmö,Sushi,282.0,37.0,On time,New
102694,2026-03-31,10,Stockholm,Sushi,259.0,27.0,On time,Returning
103812,2026-04-15,21,Stockholm,Pizza,173.0,40.0,On time,New
110287,2026-07-12,20,Stockholm,Sushi,284.0,48.0,Late,Returning
103673,2026-04-13,11,Göteborg,Sushi,199.0,37.0,On time,New
107102,2026-05-30,15,Göteborg,Pizza,187.0,48.0,Late,New
102120,2026-03-24,19,Göteborg,Indian,211.0,36.0,On time,New
112057,2026-08-04,20,Malmö,Pizza,234.0,20.0,On time,New
105388,2026-05-06,12,Malmö,Pizza,240.0,43.0,On time,Returning
101330,2026-03-13,20,Göteborg,Pizza,240.0,32.0,On time,New
110043,2026-07-09,18,Göteborg,Kebab,339.0,37.0,On time,New
100967,2026-03-08,17,Göteborg,Salad,315.0,33.0,On time,New
110774,2026-07-18,21,Malmö,Burgers,262.0,36.0,On time,New
101041,2026-03-08,19,Uppsala,Pizza,311.0,40.0,On time,Returning
104421,2026-04-23,13,Malmö,Pizza,288.0,29.0,On time,New
108191,2026-06-13,12,Stockholm,Thai,325.0,34.0,On time,Returning
108767,2026-06-21,21,Göteborg,Vegan,235.0,25.0,On time,Returning
108884,2026-06-22,12,Malmö,Sushi,269.0,47.0,Late,Returning
106249,2026-05-18,11,Göteborg,Sushi,213.0,43.0,On time,New
100113,2026-02-24,18,Stockholm,Kebab,288.0,41.0,On time,New
112721,2026-08-13,14,Stockholm,Kebab,224.0,31.0,On time,New
100836,2026-03-06,18,Stockholm,Thai,204.0,30.0,On time,Returning
107388,2026-06-02,12,Malmö,Vegan,259.0,28.0,On time,Returning
101744,2026-03-18,18,Lund,Indian,301.0,41.0,On time,Returning
100117,2026-02-24,15,Stockholm,Pizza,203.0,41.0,On time,Returning
106720,2026-05-24,13,Stockholm,Pizza,284.0,23.0,On time,Returning
107947,2026-06-10,9,Göteborg,Pizza,278.0,31.0,On time,Returning
100036,2026-02-23,14,Stockholm,Burgers,333.0,32.0,On time,Returning
112199,2026-08-06,12,Malmö,Indian,264.0,34.0,On time,New
106006,2026-05-15,19,Göteborg,Pizza,228.0,38.0,On time,New
109668,2026-07-04,14,Göteborg,Pizza,274.0,29.0,On time,Returning
109693,2026-07-04,19,Stockholm,Indian,324.0,33.0,On time,Returning
108929,2026-06-23,18,Stockholm,Pizza,211.0,39.0,On time,New
104905,2026-04-30,22,Stockholm,Pizza,177.0,35.0,On time,New
100064,2026-02-23,19,Uppsala,Pizza,123.0,40.0,On time,Returning
108018,2026-06-11,17,Stockholm,Burgers,274.0,31.0,On time,Returning
100417,2026-02-28,9,Malmö,Pizza,171.0,44.0,On time,New
106044,2026-05-15,10,Uppsala,Burgers,317.0,34.0,On time,Returning
113266,2026-08-20,10,Malmö,Burgers,231.0,42.0,On time,Returning
104146,2026-04-19,13,Malmö,Burgers,231.0,29.0,On time,Returning
101978,2026-03-22,20,Göteborg,Kebab,217.0,47.0,Late,New
102101,2026-03-23,16,Uppsala,Burgers,336.0,36.0,On time,New
111594,2026-07-29,17,Unknown,Salad,241.0,43.0,On time,Returning
104046,2026-04-18,18,Malmö,Burgers,230.0,29.0,On time,Returning
110472,2026-07-14,15,Malmö,Thai,287.0,31.0,On time,New
100348,2026-02-27,19,Malmö,Kebab,235.0,52.0,Late,Returning
112245,2026-08-07,20,Stockholm,Thai,276.0,50.0,Late,Returning
105064,2026-05-02,12,Malmö,Thai,313.0,33.0,On time,Returning
107377,2026-06-02,12,Stockholm,Pizza,242.0,23.0,On time,New
112426,2026-08-09,12,Stockholm,Indian,244.0,40.0,On time,New
100801,2026-03-06,14,Göteborg,Thai,262.0,41.0,On time,Returning
105501,2026-05-08,16,Stockholm,Indian,228.0,37.0,Unknown,Returning
103479,2026-04-10,14,Lund,Kebab,363.0,19.0,On time,Returning
105898,2026-05-13,15,Malmö,Kebab,260.0,25.0,On time,New
111155,2026-07-23,19,Uppsala,Burgers,298.0,39.0,On time,Returning
103463,2026-04-10,10,Unknown,Burgers,217.0,44.0,On time,Returning
102481,2026-03-29,16,Göteborg,Salad,243.0,45.0,On time,Returning
111826,2026-08-01,13,Malmö,Kebab,192.0,34.0,On time,Returning
110391,2026-07-13,10,Malmö,Kebab,222.0,47.0,Late,New
102490,2026-03-29,19,Göteborg,Burgers,235.0,33.0,On time,Returning
101002,2026-03-08,12,Stockholm,Salad,203.0,44.0,On time,New
112659,2026-08-12,12,Stockholm,Vegan,179.0,26.0,On time,New
103131,2026-04-06,20,Göteborg,Kebab,370.0,41.0,On time,New
107787,2026-06-07,19,Malmö,Indian,221.0,42.0,On time,New
101287,2026-03-12,22,Stockholm,Pizza,303.0,38.0,On time,Returning
108763,2026-06-21,17,Göteborg,Burgers,242.0,37.0,On time,New
106183,2026-05-17,12,Stockholm,Thai,286.0,38.0,On time,New
112879,2026-08-15,16,Malmö,Pizza,272.0,51.0,Late,New
105645,2026-05-10,12,Göteborg,Salad,211.0,38.0,On time,Returning
109505,2026-07-01,19,Stockholm,Pizza,187.0,34.0,On time,Returning
109665,2026-07-03,19,Lund,Kebab,305.0,45.0,On time,Returning
109577,2026-07-02,13,Malmö,Thai,221.0,31.0,On time,Returning
102225,2026-03-25,12,Stockholm,Burgers,251.0,32.0,On time,Returning
111191,2026-07-24,14,Stockholm,Kebab,224.0,26.0,On time,New
108620,2026-06-19,10,Göteborg,Pizza,111.0,23.0,On time,Returning
107276,2026-06-01,19,Göteborg,Burgers,274.0,27.0,On time,New
102658,2026-03-31,12,Göteborg,Thai,333.0,31.0,On time,Returning
113290,2026-08-21,11,Göteborg,Vegan,280.0,36.0,On time,New
111904,2026-08-02,11,Stockholm,Burgers,206.0,43.0,On time,New
113362,2026-08-22,13,Göteborg,Thai,220.0,22.0,On time,New
104997,2026-05-01,18,Malmö,Pizza,349.0,39.0,On time,Returning
109051,2026-06-25,12,Stockholm,Pizza,259.0,47.0,Late,Returning
111485,2026-07-27,16,Uppsala,Thai,230.0,41.0,On time,Returning
109617,2026-07-03,12,Stockholm,Thai,223.0,29.0,On time,Returning
109520,2026-07-01,9,Uppsala,Thai,333.0,34.0,On time,Returning
104347,2026-04-22,14,Stockholm,Pizza,292.0,53.0,Late,New
108251,2026-06-14,12,Stockholm,Salad,169.0,48.0,Late,New
104362,2026-04-22,10,Malmö,Pizza,380.0,39.0,On time,Returning
103974,2026-04-17,20,Malmö,Burgers,366.0,50.0,Late,New
100669,2026-03-03,19,Uppsala,Pizza,266.0,34.0,On time,New
111816,2026-08-01,19,Stockholm,Indian,295.0,46.0,Late,New
102888,2026-04-03,20,Stockholm,Kebab,212.0,25.0,On time,New
101462,2026-03-15,17,Göteborg,Vegan,325.0,47.0,Late,Returning
103199,2026-04-07,15,Stockholm,Burgers,255.0,39.0,On time,Returning
100785,2026-03-05,18,Malmö,Pizza,260.0,40.0,On time,New
109885,2026-07-07,14,Göteborg,Thai,221.0,44.0,On time,Returning
105455,2026-05-07,12,Stockholm,Burgers,302.0,37.0,On time,Returning
100455,2026-03-01,13,Göteborg,Sushi,177.0,61.0,Late,Returning
107204,2026-05-31,14,Stockholm,Pizza,203.0,28.0,On time,Returning
113020,2026-08-17,12,Stockholm,Burgers,194.0,35.0,On time,Returning
105142,2026-05-03,15,Stockholm,Kebab,220.0,38.0,On time,New
104173,2026-04-20,12,Göteborg,Burgers,281.0,34.0,On time,Returning
106256,2026-05-18,12,Stockholm,Kebab,128.0,36.0,On time,Returning
105092,2026-05-02,13,Lund,Vegan,265.0,55.0,Late,Returning
103688,2026-04-13,9,Stockholm,Salad,310.0,50.0,Late,Returning
105972,2026-05-14,18,Malmö,Pizza,233.0,31.0,On time,New
106003,2026-05-15,19,Göteborg,Sushi,235.0,34.0,On time,New
106754,2026-05-24,19,Lund,Burgers,348.0,34.0,On time,Returning
106999,2026-05-28,12,Stockholm,Thai,248.0,35.0,On time,Returning
103799,2026-04-15,9,Göteborg,Sushi,156.0,54.0,Late,Returning
112684,2026-08-12,17,Unknown,Thai,292.0,55.0,Late,New
100885,2026-03-07,13,Göteborg,Vegan,223.0,41.0,On time,New
102252,2026-03-26,20,Göteborg,Thai,275.0,27.0,On time,Returning
106197,2026-05-17,12,Malmö,Burgers,151.0,40.0,On time,Returning
111020,2026-07-21,19,Malmö,Salad,297.0,20.0,On time,Returning
108383,2026-06-15,13,Malmö,Pizza,221.0,39.0,On time,Returning
101528,2026-03-15,13,Malmö,Pizza,179.0,45.0,On time,New
110535,2026-07-15,22,Stockholm,Burgers,267.0,25.0,On time,New
109024,2026-06-24,16,Lund,Burgers,238.0,27.0,On time,New
100555,2026-03-02,12,Stockholm,Thai,274.0,30.0,On time,Returning
111866,2026-08-02,17,Göteborg,Pizza,288.0,36.0,On time,Returning
102077,2026-03-23,11,Stockholm,Sushi,200.0,39.0,On time,Returning
101986,2026-03-22,17,Stockholm,Pizza,291.0,30.0,On time,Returning
101062,2026-03-09,17,Göteborg,Sushi,326.0,51.0,Late,Returning
107651,2026-06-06,15,Stockholm,Pizza,274.0,34.0,On time,Returning
106742,2026-05-24,19,Uppsala,Burgers,229.0,17.0,On time,Returning
106222,2026-05-17,13,Uppsala,Pizza,250.0,34.0,On time,Returning
103093,2026-04-05,18,Malmö,Thai,96.0,45.0,On time,Returning
112152,2026-08-06,20,Göteborg,Pizza,320.0,37.0,On time,Returning
110635,2026-07-16,12,Lund,Sushi,224.0,34.0,On time,Returning
103960,2026-04-17,13,Stockholm,Pizza,215.0,36.0,On time,Returning
108156,2026-06-13,11,Göteborg,Pizza,249.0,47.0,Late,Returning
110046,2026-07-09,21,Göteborg,Burgers,218.0,32.0,On time,Returning
103047,2026-04-05,22,Stockholm,Indian,243.0,33.0,On time,Returning
106403,2026-05-20,11,Stockholm,Sushi,317.0,34.0,On time,Returning
111555,2026-07-28,18,Uppsala,Vegan,228.0,24.0,On time,Returning
107156,2026-05-30,15,Malmö,Sushi,194.0,37.0,On time,Returning
110828,2026-07-19,11,Stockholm,Pizza,290.0,32.0,On time,Returning
113179,2026-08-19,17,Malmö,Pizza,214.0,43.0,On time,New
103399,2026-04-09,21,Lund,Salad,274.0,50.0,Late,Returning
108711,2026-06-20,16,Stockholm,Pizza,225.0,42.0,On time,New
108724,2026-06-20,13,Stockholm,Burgers,292.0,34.0,On time,Returning
110778,2026-07-18,20,Malmö,Sushi,309.0,40.0,On time,Returning
103481,2026-04-11,13,Göteborg,Pizza,283.0,18.0,On time,New
101068,2026-03-09,14,Stockholm,Kebab,275.0,52.0,Late,Returning
107100,2026-05-30,11,Göteborg,Kebab,320.0,34.0,On time,Returning
100267,2026-02-26,18,Malmö,Thai,263.0,38.0,On time,Returning
109848,2026-07-06,13,Unknown,Burgers,294.0,35.0,On time,New
110318,2026-07-12,13,Malmö,Sushi,191.0,36.0,On time,New
102208,2026-03-25,21,Stockholm,Indian,252.0,31.0,On time,Returning
110500,2026-07-15,11,Göteborg,Kebab,179.0,40.0,On time,New
104258,2026-04-21,18,Stockholm,Sushi,276.0,50.0,Late,New
100240,2026-02-26,17,Stockholm,Kebab,200.0,47.0,Late,Returning
113425,2026-08-22,13,Uppsala,Vegan,233.0,47.0,Late,Returning
112029,2026-08-04,11,Stockholm,Vegan,169.0,54.0,Late,Returning
110215,2026-07-11,12,Stockholm,Burgers,261.0,47.0,Late,Returning
112118,2026-08-05,16,Stockholm,Thai,246.0,36.0,On time,New
108439,2026-06-16,20,Stockholm,Vegan,257.0,46.0,Late,New
111955,2026-08-03,20,Göteborg,Sushi,188.0,30.0,On time,Returning
111070,2026-07-22,18,Stockholm,Indian,214.0,37.0,On time,Returning
105840,2026-05-12,15,Malmö,Vegan,241.0,31.0,On time,New
111356,2026-07-26,14,Göteborg,Burgers,227.0,40.0,On time,New
104245,2026-04-21,14,Göteborg,Burgers,326.0,50.0,Late,Returning
106753,2026-05-24,12,Lund,Pizza,217.0,21.0,On time,Returning
105248,2026-05-04,16,Stockholm,Thai,222.0,42.0,On time,Returning
101423,2026-03-14,22,Stockholm,Salad,297.0,37.0,On time,Returning
107994,2026-06-10,12,Lund,Thai,275.0,38.0,On time,Returning
101953,2026-03-21,13,Lund,Indian,253.0,37.0,On time,New
112600,2026-08-11,10,Malmö,Pizza,228.0,15.0,On time,Returning
102057,2026-03-23,22,Stockholm,Burgers,261.0,35.0,On time,New
103378,2026-04-09,18,Malmö,Thai,199.0,38.0,On time,New
103880,2026-04-16,11,Stockholm,Vegan,248.0,47.0,Late,Returning
110749,2026-07-18,11,Stockholm,Pizza,240.0,46.0,Late,Returning
100131,2026-02-24,12,Malmö,Salad,166.0,33.0,On time,Returning
108635,2026-06-19,14,Stockholm,Pizza,220.0,51.0,Late,New
111271,2026-07-25,19,Stockholm,Vegan,348.0,31.0,On time,New
103769,2026-04-14,20,Malmö,Sushi,169.0,39.0,On time,Returning
111483,2026-07-27,11,Uppsala,Sushi,178.0,33.0,On time,New
101102,2026-03-09,20,Malmö,Salad,255.0,42.0,On time,New
108770,2026-06-21,11,Göteborg,Kebab,295.0,45.0,On time,New
105620,2026-05-09,18,Malmö,Kebab,257.0,31.0,On time,Returning
100752,2026-03-05,13,Göteborg,Salad,294.0,35.0,On time,Returning
110998,2026-07-21,15,Stockholm,Indian,169.0,39.0,On time,Returning
111182,2026-07-24,18,Göteborg,Pizza,302.0,36.0,On time,Returning
111304,2026-07-25,18,Stockholm,Vegan,295.0,31.0,On time,New
107954,2026-06-10,12,Stockholm,Burgers,236.0,52.0,Late,New
105012,2026-05-02,11,Göteborg,Burgers,224.0,55.0,Late,Returning
109774,2026-07-05,16,Stockholm,Pizza,288.0,35.0,On time,Returning
111701,2026-07-31,12,Göteborg,Indian,277.0,34.0,On time,Returning
113385,2026-08-22,21,Stockholm,Pizza,142.0,49.0,Late,New
107818,2026-06-08,18,Stockholm,Pizza,316.0,36.0,On time,Returning
108203,2026-06-13,20,Malmö,Kebab,290.0,34.0,On time,Returning
105773,2026-05-11,16,Stockholm,Burgers,339.0,33.0,On time,Returning
108322,2026-06-15,13,Göteborg,Burgers,259.0,30.0,On time,Returning
105108,2026-05-03,11,Göteborg,Sushi,300.0,30.0,On time,Returning
