OrderID,OrderDate,OrderHour,City,Cuisine,OrderValueSEK,DeliveryTimeMin,DeliveryStatus,CustomerType
110997,2026-07-21,20, Stockholm,Vegan,193.0,30,On time,RETURNING
106379,2026-05-20,11,göteborg,PIZZA,"303,0",42,Ontime,RETURNING
103704,13/04/2026,17,Malmö,SUSHI,264.0,40,On time,New
106180,2026-05-17,14,Stockholm,Indian,328,37,On time,Returning 
101194,2026-03-11,12,Stockholm,Pizza,305,37,On time,New
100823,2026-03-06,13,Stockholm,Pizza,140.0,22,ON TIME,Returning
109124,2026-06-26,12,Stockholm,Burgers,310.0,50, late,New
103802,15/04/2026,18,Göteborg,Sushi,287,38,ON TIME,New
108151,2026-06-13,11,Göteborg,Thai,165 kr,47,Late,new
105104,2026-05-03,12,Göteborg, Vegan,280.0,36,On time,Returning
110293,12 Jul 2026,15,Stockholm,Burgers,"188,0",26,Ontime,Returning
109991,2026-07-08,9,Stockholm,Indian,159.0,36,On time,new
112782,2026-08-14,19,Stockholm,Burgers,324.0,41,On time,Returning
105745,2026-05-11,12,Göteborg,Burgers,282.0,26,On time,New
113336,2026-08-21,19,Uppsala,Burgers ,224.0,33,ON TIME,New
103678,13 Apr 2026,20,Stockholm,Kebab,250.0,41,On time, Returning
103759,14.04.2026,20,Stockholm, Pizza,340.0,41,On time,Returning
112217,2026-08-06,10,Lund,pizza,259.0,49,late,New
103136,6 Apr 2026,14,Stockholm,Kebab,204,37,on time,Returning 
102443,28 Mar 2026,13,Malmö,Thai,280.0,25,On time,New 
105822,2026-05-12,16,Stockholm,Sushi,"348,0",34,Ontime,Returning
104064,2026-04-18,11,Lund,Burgers,309 kr,36,On time,New
107710,2026-06-07,20,göteborg,Vegan,321.0,47,Late,New
103853,2026-04-15,19,Uppsala,Sushi,218.0,29,On time,Returning
111240,2026-07-24,20,Lund,kebab,254.0,30,on time ,Returning
109346,2026-06-29,10,STOCKHOLM,Pizza ,154 kr,31,On Time,New
107837,2026-06-08,15,Stockholm,Thai,283.0,44,On time,New
110052,9 Jul 2026,18,Stockholm, Kebab,291.0,33,On time,Returning
102104,2026-03-23,9,Uppsala,Salad,SEK 197,38,On Time,RETURNING
107495,04/06/2026,12,Göteborg,Vegan,183.0,34,On time,Returning
104345,2026-04-22,11,,Kebab,251.0,43,On Time,New
108011,2026-06-11,19,Göteborg,Kebab ,347 kr,44,On time,New
108306,2026-06-14,16,Uppsala,Burgers,241 SEK,30,On time,Returning
109547,2026-07-02,19,Göteborg, Pizza,173.0,51,Late,New
102580,30/03/2026,23,Göteborg,Vegan,387.0,38,On time,Returning
100588,2026-03-02,16,Malmö,Pizza,214.0,28,on time ,New
109575,2026-07-02,13,Stockholm,Burgers,178.0,38,On time,Returning
105352,2026-05-06,14,Göteborg,Thai,387.0,43,On time,Returning
106276,2026-05-18,12,Stockholm,Burgers,319.0,42,On time,New
100747,5 Mar 2026,18,Göteborg,Kebab,273,37,Ontime,Returning 
113286,20 Aug 2026,19,Lund,Vegan ,"301,0",53,Late,New
100089,2026-02-24,12,Göteborg,Burgers,SEK 278,36,On time,New
105383,6 May 2026,20,Stockholm,Indian,234 kr,32,On time,RETURNING
107172,30 May 2026,12,Uppsala,Vegan,223.0,35,On time,Returning
100712,2026-03-04,13,Stockholm,Vegan,282.0,33,On time,New
107588,2026-06-05,18,STOCKHOLM,Pizza,201.0,37,Ontime,New
107871,09.06.2026,19,Göteborg,Indian,298.0,37,On time,Returning
105475,7 May 2026,22,Uppsala,Sushi,341.0,34,On time,Returning
102161,2026-03-24,19,Stockholm,Kebab,"182,0",41,On time,Returning
105864,2026-05-13,16,Göteborg,Thai,245.0,31,On time,Returning
112218,6 Aug 2026,14,,Vegan,231.0,43,On time,Returning
108963,24.06.2026,23,Göteborg,Salad,288.0,30,On time,Returning
106662,2026-05-23,15,Uppsala,Indian,SEK 262,39,On time,Returning
102636,30.03.2026,13,Uppsala,Burgers,267,45,On time,Returning
111945,2026-08-03,11,GÖTEBORG,Indian,211.0,49,Late,RETURNING
107469,2026-06-03,14,Malmö,Salad,284.0,30,On time,Returning
100275,26 Feb 2026,17,Uppsala,Thai,203 SEK,41,On time,New
110167,2026-07-10,19,Lund,Pizza,280.0,44,On time,Returning
105720,2026-05-10,12,Uppsala ,Pizza,231,40,On time,Returning
104129,19 Apr 2026,18,Stockholm, Thai,"285,0",25,On Time,New
103103,2026-04-05,13,Uppsala ,Pizza,"292,0",32,On time,Returning
100529,2026-03-01,12,Lund,Sushi,234.0,43,Ontime,New
102553,2026-03-29,11,Uppsala,pizza,231 SEK,37,On time,New
106344,2026-05-19,20,Malmö,Salad ,271.0,38,On time,Returning
101364,2026-03-13,20,Malmö, Burgers,293.0,33,On time,New
101325,2026-03-13,12,Göteborg,Salad,285.0,42,On time,Returning
103187,07/04/2026,17,Göteborg,Pizza,219.0,26,On time,Returning
112667,12 Aug 2026,14,malmö,Salad,303.0,34,On time,Returning
106603,23 May 2026,12,Göteborg , Sushi,"314,0",27,On time,New
112015,2026-08-04,20,göteborg,Pizza,208 kr,19,On time,Returning
111392,2026-07-26,13,Malmö,Thai,163.0,37,On time,Returning 
105305,05.05.2026,11,Stockholm, Pizza,"195,0",32,On time,New
104910,30 Apr 2026,17,Malmö,Kebab,SEK 219,26,On time,Returning
112074,05.08.2026,12,Göteborg,Pizza,187.0,32,On time,Returning
104775,2026-04-28,20,Malmö,Burgers,"304,0",24,On time,RETURNING
104690,2026-04-27,19,Stockholm,Pizza,SEK 225,44,ON TIME,Returning
105593,2026-05-09,13,Stockholm,Sushi,"266,0",27,On time,New
100392,2026-02-28,12,Stockholm,Sushi,281.0,35,ON TIME,RETURNING
102751,01.04.2026,21,Stockholm,Burgers,320 kr,31,On time,Returning
111642,2026-07-30,16,Sthlm,Pizza,"274,0",39,On time,Returning
113002,2026-08-17,18,Göteborg,SUSHI,293.0,43,on time,Returning
108766,2026-06-21,17,Göteborg,INDIAN,222.0,46,Late,Returning
112247,7 Aug 2026,21,STOCKHOLM,kebab,244.0,37,On time,NEW
101612,16 Mar 2026,14,Lund,Salad,252.0,35,On time,Returning
108806,2026-06-21,13,stockholm,Kebab,270.0,30,On time,Returning
100456,01/03/2026,12,Göteborg,Sushi,290.0,38,On time,NEW
104844,2026-04-29,16,Malmö,Salad,234 kr,32,On time,Returning
102890,03.04.2026,14,Stockholm,Burgers,"208,0",32,on time,New
104409,23 Apr 2026,13,STOCKHOLM,Pizza,277.0,33,On time,New
101103,09/03/2026,20,Malmö,Sushi,280.0,54,Late,Returning 
102201,25 Mar 2026,11,Göteborg,Burgers,285.0,29,ON TIME,Returning
108728,2026-06-20,12,Stockholm,Kebab,176.0,37,On time,New
107597,2026-06-05,12, Malmö,Kebab,301,28,Ontime,Returning
109052,25.06.2026,10,stockholm,Kebab,180.0,28,On time,new
111279,25.07.2026,12,Stockholm,Thai,SEK 204,34,On time,New
100950,2026-03-07,17,Uppsala,Burgers ,387.0,31,On time,New
109679,4 Jul 2026,11,Göteborg,Salad,312.0,15,On time, new
109202,2026-06-27,19, Stockholm,Kebab ,215 kr,33,On time,Returning
106350,2026-05-19,17,malmö,Pizza,306.0,45,On Time, new
104057,2026-04-18,14,Uppsala,Pizza,235.0,33,on time ,New
109290,28 Jun 2026,12,Stockholm ,Sushi,212.0,33,on time , Returning
108418,16 Jun 2026,17,Göteborg,Burgers,229,42,On time,New
106342,19 May 2026,15,Stockholm,Sushi,262.0,34,On Time,Returning
103901,2026-04-16,18,Stockholm,Kebab,241 kr,41,On time,Returning
104407,2026-04-23,13,stockholm,Sushi,254,36,On time,Returning
103220,2026-04-07,17,Stockholm,Salad,265 kr,22,On time,Returning
110325,2026-07-12,17,Malmö,Pizza,221,43,On time,Returning
102164,2026-03-24,17,Malmö,Thai,"173,0",42,On time,Returning
107212,31 May 2026,17,Stockholm,Salad,324,50,Late, Returning
106443,20 May 2026,12,Lund,VEGAN,348.0,32,On time,Returning
102762,01.04.2026,17,Stockholm,Burgers,287,23,On time,New
111437,2026-07-27,19,Göteborg ,Thai,242,38,ON TIME,New
110797,18.07.2026,13,Lund,Pizza,241.0,44,On time,New
103884,2026-04-16,17,Stockholm ,Pizza,255,26,On time,New
105448,2026-05-07,15,Stockholm,Pizza,192.0,24,On time,Returning
110843,19 Jul 2026,12,STOCKHOLM,Pizza,234.0,37,On time,Returning
108443,16/06/2026,21,Stockholm,Sushi,273.0,32,On time,New
113491,2026-08-23,19,Stockholm,Thai,180.0,41,On time,New
106743,24 May 2026,13,Uppsala ,Salad,266.0,35,On time,Returning
101481,2026-03-15,12,Göteborg,Burgers,159.0,29,On time,returning
101947,2026-03-21,18,Uppsala ,PIZZA,89.0,36,on time ,Returning
110429,2026-07-14,11,Göteborg,indian,168.0,43,On time,RETURNING
113193,2026-08-19,12,Uppsala,Salad,184,27,On time,Returning
103482,11 Apr 2026,18,Göteborg,Indian,180.0,43,On time,Returning
111831,2026-08-01,14,MALMÖ,THAI,SEK 232,48,Late,Returning
100095,24 Feb 2026,18,Göteborg,Indian,"268,0",34,On time,New
109355,29.06.2026,16,Stockholm ,Indian,308.0,29,On time,New
112132,05.08.2026,11,Uppsala ,Kebab,219.0,65,Late,Returning
107286,2026-06-01,14,STOCKHOLM,Pizza,319.0,30,On Time,Returning
100879,2026-03-07,21,Göteborg,Kebab,237.0,32,on time,New
112947,2026-08-16,16,Stockholm,Pizza,323.0,32,On time,RETURNING
113001,2026-08-17,17,Göteborg,Pizza,182,38,On time,New
101815,2026-03-19,18,Lund,Kebab,251,31,On time,Returning
100623,2026-03-03,20,Stockholm,Burgers,231.0,42,On time,Returning
106518,21 May 2026,12,Lund , Burgers,"234,0",30,On time,Returning
109818,2026-07-05,18,Lund, Kebab,217.0,31,On time,New
100222,2026-02-26,19,Göteborg,indian,172 kr,37,On time,Returning
103961,17.04.2026,10,Stockholm,Thai,SEK 187,37,On time,New
109614,03/07/2026,20, Göteborg,Pizza,304.0,22,On time,Returning
108206,13 Jun 2026,14,Malmö,Kebab,"290,0",43,On time,Returning
109123,2026-06-26,12,Sthlm,Salad,"170,0",48,Late,New 
113338,21 Aug 2026,11,,Thai,346.0,38,On time,Returning
106501,2026-05-21,12,Malmö, Pizza,333.0,53,Late,Returning
103454,10.04.2026,12, Malmö,Burgers,"227,0",32,On time,Returning
111976,2026-08-03,14,Stockholm,Pizza ,224.0,29,on time ,New
101387,14 Mar 2026,12,göteborg,Sushi,168.0,39,On time,Returning
105650,2026-05-10,9,Göteborg,Pizza,349,40,On Time,Returning
108221,13 Jun 2026,11,Lund,VEGAN,153.0,36,On time,Returning
113357,22 Aug 2026,12,Göteborg,Burgers,220.0,26,On time,new
108589,18 Jun 2026,10,,Indian,SEK 296,49,Late,Returning
112762,2026-08-14,18,GÖTEBORG,Pizza,285.0,29,Ontime,Returning
112411,2026-08-09,19,Göteborg,Salad,306.0,41,On time,new
101900,2026-03-21,11,Stockholm,Pizza,255,45,On time,Returning
112445,9 Aug 2026,22,Stockholm,Indian,321.0,20,On time,Returning 
102497,2026-03-29,13,Göteborg,pizza,"250,0",999,,New
104991,2026-05-01,19,Malmö,Sushi ,218,42,On time,New
110757,18 Jul 2026,19, Stockholm,Thai,251.0,45,On time,New
106121,2026-05-16,12,Uppsala ,Sushi,241.0,31,On time,New
103911,16 Apr 2026,11,Malmö,Indian,217 SEK,30,On time,Returning
106463,2026-05-21,19,Stockholm,Thai,217 SEK,29,On time,New
112355,8 Aug 2026,13,Stockholm,Kebab,194.0,33,On time,Returning
109647,2026-07-03,11,Stockholm,Pizza,319.0,24,Ontime,Returning
112604,11.08.2026,11,Malmö,Salad,339.0,27,On time,Returning
100272,2026-02-26,18,MALMÖ,Pizza,329 SEK,38,On time,New
100116,2026-02-24,10,Stockholm ,Pizza ,"292,0",43,ON TIME,New
104314,2026-04-22,20,Göteborg,Kebab,217.0,55,Late,Returning 
113159,19.08.2026,20,Stockholm,Sushi,260 kr,42,On time, Returning
103846,2026-04-15,12, Malmö,Salad ,277.0,51,Late, Returning
103920,2026-04-16,12,Uppsala,Kebab,254.0,41,On time,Returning
103046,2026-04-05,19,Stockholm,Thai,255,37,On time,New
112603,11 Aug 2026,12,Malmö,Kebab,252.0,31,on time,New
105334,2026-05-05,13,Uppsala,Kebab,247,22,On time,Returning
113208,2026-08-20,11,Göteborg,Thai,323.0,31,On time,RETURNING
111565,2026-07-29,18,Göteborg,Vegan,"232,0",26,On time,Returning
102212,2026-03-25,20,Stockholm,VEGAN,261 SEK,47,Late,Returning
110403,2026-07-13,13,Malmö,Vegan,232.0,52,Late,Returning
112745,2026-08-13,17,Uppsala,Sushi,340.0,36,On time, new
102362,2026-03-27,19,Stockholm,Vegan,"232,0",52,Late,Returning
106825,25/05/2026,21,Lund ,Burgers,295.0,33,On time,Returning
100912,2026-03-07,22,Stockholm ,Burgers,"261,0",44,On time,Returning
107288,1 Jun 2026,20,Stockholm,Pizza,272,21,On time,New
104770,2026-04-28,16,Stockholm,Burgers,196.0,41,On time,New
101197,2026-03-11,13,Stockholm,Burgers,263 kr,40,on time ,Returning
103117,06.04.2026,13,Göteborg,Thai,281.0,39,ON TIME,Returning
102702,31 Mar 2026,17,malmö,Burgers,299.0,33,On time,Returning
108525,17 Jun 2026,21,Malmö, Pizza,338.0,31,On time,New
106389,20 May 2026,13,GÖTEBORG,Pizza,"161,0",44,On time,Returning
107196,2026-05-31,19,göteborg,Salad,220 SEK,36,On time,Returning
113465,23/08/2026,15,Stockholm,Burgers,226.0,15,On time,New
107296,2026-06-01,13,Stockholm, Burgers,265.0,37,On time,Returning
109959,08.07.2026,10,Göteborg,Sushi,272.0,42,ON TIME,new
111656,30 Jul 2026,11,Sthlm,Burgers,233,48,Late,New
110877,2026-07-19,12,Uppsala, Kebab,355.0,44,On time,Returning
106824,2026-05-25,15,Lund ,Burgers,249.0,22,on time,New
109971,08/07/2026,18,Göteborg,Kebab,182.0,21,On time,New
100057,2026-02-23,22,Malmö ,Vegan,279.0,28,ON TIME,Returning
101403,2026-03-14,20,Stockholm,burgers,309,37,On time,returning
110078,9 Jul 2026,16,Stockholm,Kebab,285.0,33,on time,New
108036,2026-06-11,12,Sthlm,Pizza,308.0,17,Ontime,Returning
112067,2026-08-04,20,lund,Thai,264.0,32,On time,New
112571,11 Aug 2026,13,Göteborg,Indian,236.0,51,Late,New
106013,15.05.2026,12,Stockholm,Sushi ,300.0,29,On time,New
102723,2026-04-01,11,Göteborg,Salad,324.0,54,Late,Returning
112622,12/08/2026,11,Göteborg,Kebab,250.0,45,On time,Returning
110872,2026-07-19,13,MALMÖ,Burgers,256.0,39,On time,New 
107032,2026-05-29,11,Göteborg,indian,313.0,18,On time,Returning
110844,2026-07-19,14,Stockholm,Burgers,185,35,On time,returning
113272,2026-08-20,17,Uppsala,Pizza,257.0,31,Ontime,Returning
104893,30 Apr 2026,13,Stockholm,burgers,177.0,32,On time,Returning
107452,2026-06-03,21,Sthlm,Kebab ,143,35,On time,RETURNING
110819,2026-07-19,14,Göteborg,Vegan,100.0,30,On time,Returning
102921,3 Apr 2026,20,Uppsala,Vegan ,302.0,28,On time,New
106386,20 May 2026,13,Göteborg, Pizza,"278,0",50,late,Returning
108509,17 Jun 2026,19,Stockholm,Vegan,233.0,23,On time,New
102856,2026-04-02,11,Lund,Pizza,304 SEK,26,On time,Returning
107889,09/06/2026,17, Stockholm,Pizza,299.0,25,On time,New
107544,4 Jun 2026,11,Lund, Vegan,306 kr,34,on time,Returning
100352,27.02.2026,15,Uppsala,Pizza,"240,0",42,On time,Returning
113327,21/08/2026,17,Malmö,Thai,307.0,37,on time,Returning
109659,03.07.2026,18,Uppsala,Pizza,215.0,37,on time ,New
110945,2026-07-20,19,Malmö ,Indian,278,55,Late,Returning
112156,2026-08-06,13,Göteborg,Pizza,309.0,32,On time,Returning
107168,2026-05-30,13,Uppsala,Pizza,205.0,34,On time,Returning
112215,2026-08-06,13,Lund,Kebab,266 SEK,49,Late, Returning
105322,2026-05-05,20,Stockholm, Burgers,"290,0",38,Ontime,Returning
112845,2026-08-15,20,Stockholm,Burgers,SEK 236,41,On time,New
104459,2026-04-24,14,Stockholm,Indian,231 kr,40,On time,Returning
105970,14.05.2026,14,Malmö,Pizza,"147,0",28,On time,New
105991,2026-05-14,18,Lund,Vegan,"212,0",28,on time ,New
103270,08/04/2026,11,Göteborg,Pizza,259,34,On time,New
110832,19 Jul 2026,18,Stockholm,Vegan,252 kr,36,On time,Returning 
107366,02.06.2026,22,Stockholm,Thai,261,31,On time,Returning
100628,2026-03-03,13,Stockholm,Vegan,317.0,36,on time ,Returning
106533,22/05/2026,18,Göteborg,Burgers,234,32,On time,Returning
109901,2026-07-07,18,Stockholm,Burgers,196.0,32,On time,New
105924,14.05.2026,18,Göteborg ,Pizza,225 SEK,19,On time,New
112982,2026-08-16,13,Malmö,Kebab,272,39,On time,Returning
101458,2026-03-14,19,Lund,Kebab,349,32,On time,Returning
102047,2026-03-23,19, Göteborg,PIZZA,245.0,54,Late,New
111509,28 Jul 2026,13,Göteborg,Indian,199.0,45,On time,Returning
110089,09.07.2026,20,malmö,Burgers,302.0,40,On time,New
109378,29 Jun 2026,12,Malmö,Sushi,268,39,On time,Returning
102061,23 Mar 2026,19,Stockholm,Sushi,290,22,On time,New
109919,2026-07-07,10,Stockholm,Burgers,264.0,38,On time,New
107080,29/05/2026,14,Uppsala,Pizza,231.0,26,On Time,New
108748,2026-06-20,13,Uppsala,Burgers,192.0,27,On time,New
109911,07.07.2026,13,Stockholm,Thai,293.0,32,On time,Returning 
113514,23 Aug 2026,13,Uppsala ,pizza,290 kr,47,Late,New
100424,2026-02-28,18,Malmö,Burgers,227 kr,34,On time,New
100473,2026-03-01,16,stockholm,Thai,"206,0",45,On Time,Returning
104647,26 Apr 2026,9,MALMÖ,Thai,194.0,36,On time,Returning
108747,20/06/2026,19, Uppsala,Kebab,269.0,39,On Time,New
100620,3 Mar 2026,12,Göteborg ,Thai,238 SEK,25,On time,Returning
110651,17.07.2026,10,Göteborg,Indian,SEK 317,27,On time,Returning
110994,21/07/2026,13,Stockholm,Salad,276.0,33,On time,Returning
111452,2026-07-27,14,Stockholm,Sushi ,232,38,ON TIME,New
110526,2026-07-15,12,Stockholm,Pizza,214.0,48,Late,New
107918,2026-06-09,13,Uppsala ,Thai,283.0,25,On time,Returning
110456,2026-07-14,16,Stockholm,Pizza,SEK 138,24,on time ,Returning 
102224,25 Mar 2026,15,stockholm,Burgers,245 SEK,29,On time,New 
100351,2026-02-27,11,Uppsala,Sushi,SEK 232,41,On time,Returning
107202,31 May 2026,12,stockholm,Pizza,260.0,41,On time,Returning
105786,2026-05-11,14,malmö,Kebab,135.0,44,On time,New
113207,20.08.2026,16,Göteborg,Sushi,227 kr,33,On time,Returning
100968,2026-03-08,12,Göteborg,Kebab,282,49,Late,Returning
109292,2026-06-28,13,Stockholm,Vegan,306.0,37,On time,Returning 
108185,2026-06-13,13,Stockholm,Pizza ,278.0,33,ON TIME,Returning
101333,13.03.2026,11,Göteborg,Sushi,286.0,25,On time,New
103720,2026-04-13,21,Uppsala,Pizza,220,33,On time,Returning
111873,2026-08-02,11,Göteborg,Pizza,285 kr,20,On time,Returning
103969,17.04.2026,12,Malmö,Vegan,256.0,38,On time,Returning
108738,2026-06-20,18,malmö,sushi,149.0,39,On time,Returning
100241,2026-02-26,18,Stockholm,SALAD,234.0,41,On time,Returning
101967,2026-03-22,19,Göteborg,Thai,302,18,On time,New
109840,2026-07-06,10,Stockholm,Kebab,279.0,26,On time,Returning
101538,2026-03-15,10,uppsala,Sushi ,236.0,35,On time,New
101622,2026-03-17,16,Göteborg,Kebab,"404,0",30,On time,New
104005,2026-04-18,12,stockholm,Salad,187.0,28,On Time,Returning
110979,2026-07-21,10,Sthlm,Burgers,213,31,On time,Returning
110933,2026-07-20,19,,Burgers,217,67, late,Returning
112833,2026-08-15,10,Göteborg,Sushi ,252.0,40,On Time,Returning
100287,2026-02-27,11,Göteborg,Kebab,226,41,On time,New
103081,2026-04-05,13,Malmö,Burgers,126,40,On time,Returning
105594,2026-05-09,20,Stockholm,Thai,243,41,On time,returning
106612,23.05.2026,22,Gbg,Kebab,254,40,On time,Returning
106153,2026-05-17,12, Göteborg,Thai,314.0,37,On time,Returning
107825,08.06.2026,10,stockholm,Indian,301.0,30,On time,Returning
107578,2026-06-05,20,Sthlm,Thai,313.0,27,on time,New 
111026,2026-07-21,17,Uppsala,Thai,258.0,44,on time ,New
105757,11 May 2026,19,Stockholm,SUSHI,235.0,39,Ontime,New
103504,2026-04-11,18,,Thai,363.0,49,Late ,Returning
107112,30/05/2026,16,GÖTEBORG,Indian,"151,0",39,On time,Returning
109529,2026-07-01,14,Lund,Burgers,222.0,46,Late,Returning
103550,2026-04-11,20,Lund,Indian,200 SEK,32,On time,New
105959,2026-05-14,19,Stockholm,Sushi,238,38,On time,New
101250,11 Mar 2026,11,Lund ,Pizza ,211.0,33,On time,Returning
102823,2026-04-02,17,Stockholm,Sushi,209,55,Late,RETURNING
110684,2026-07-17,12,MALMÖ,Burgers,223.0,50, late,New
111126,23/07/2026,15,Stockholm, Vegan,262 SEK,40,On time,returning
113365,2026-08-22,9,Göteborg ,Pizza,275 SEK,36,On time,new
105031,2026-05-02,16,Stockholm,Pizza ,285 kr,43,On time,New
100594,2026-03-02,20,Uppsala,Salad,242,29,On time,Returning
101901,2026-03-21,12,Stockholm,PIZZA,306 SEK,30,On time,New 
109322,2026-06-28,18, Lund,Pizza,232,27,On time,Returning
113202,19 Aug 2026,14,lund, Sushi,239 kr,39,On time,Returning
100045,23/02/2026,20,Stockholm,Kebab,264.0,35,Ontime, Returning
112909,2026-08-15,13,Lund,Vegan ,230 SEK,32,on time,Returning
106432,2026-05-20,16,Malmö,Thai,362,39,On time,Returning
108707,2026-06-20,22,Göteborg, Pizza,241.0,46,Late,Returning
103632,2026-04-12,12,,Indian,SEK 236,34,On time,Returning
110821,2026-07-19,20,Stockholm,Burgers,149,39,Ontime,New
105343,2026-05-05,21,lund,Sushi,234 SEK,45,Ontime,Returning
107606,05.06.2026,16,Uppsala,burgers,208.0,36,Ontime,new
106525,2026-05-22,19,Gbg,Kebab,312,55,Late,Returning
100065,23.02.2026,17,Uppsala,Kebab,"277,0",29,On time,New
105743,11.05.2026,11,Göteborg,Burgers ,245.0,19,On time,New
113498,2026-08-23,19,Malmö,Pizza,"329,0",47,late,Returning
109941,07.07.2026,12,malmö,Pizza,230,41,On time,Returning
103514,11 Apr 2026,13,Stockholm,Thai,237.0,42,On time,RETURNING
103062,2026-04-05,12,Stockholm,Vegan,249,36,On time,New
111074,2026-07-22,13,STOCKHOLM,Sushi,288.0,32,On time,RETURNING
100892,2026-03-07,17,Göteborg,Burgers,236 kr,35,on time ,Returning
103545,2026-04-11,16,Uppsala,Burgers,315 kr,18,On time,New
108455,16.06.2026,12,Stockholm,Burgers,276.0,21,On time,Returning
106004,2026-05-15,11,Göteborg,Pizza ,231.0,29,On time,Returning
105245,2026-05-04,11,stockholm,Indian,376.0,41,On time,Returning
113493,23 Aug 2026,18,Malmö,Vegan,265.0,44,On time,Returning
104458,24/04/2026,19,STOCKHOLM, Thai,227 kr,25,On Time,new
109154,2026-06-26,19,Lund,Indian,242.0,36,On time,New
101984,2026-03-22,18,Stockholm,Indian,276.0,35,On time,Returning
107484,2026-06-03,18,Lund ,SUSHI,311.0,41,on time,Returning
106205,17/05/2026,18,Malmö,Burgers,258,48,Late,Returning 
107029,2026-05-28,16,Lund,Burgers,"245,0",21,On time,returning
110617,2026-07-16,12,Malmö,Vegan,235.0,57,Late,Returning 
106119,2026-05-16,18,Malmö,indian,162.0,38,On time,Returning
107358,2026-06-02,12,STOCKHOLM, Thai,302.0,44,On time,Returning
112988,2026-08-16,13,uppsala,vegan,172.0,40,On time,Returning
106542,22.05.2026,21,Göteborg,burgers,343.0,40,on time ,Returning
105228,4 May 2026,17,Stockholm,Sushi,"304,0",22,On time,New
105047,2026-05-02,11,stockholm,Pizza,219.0,33,On time,Returning
100100,24/02/2026,13,Stockholm,Burgers,288.0,38,On Time,New
104745,2026-04-28,12,Göteborg ,Burgers,278,32,On time,New
100524,2026-03-01,18,Uppsala ,Burgers,"330,0",40,ON TIME,Returning
109870,2026-07-06,14,uppsala,Salad,287.0,45,On time,Returning
104942,2026-05-01,9,Göteborg,Pizza,218.0,45,On time,New
101311,2026-03-12,13,Uppsala,Sushi,"324,0",43,On time,Returning
109898,2026-07-07,21,Stockholm,Sushi ,168.0,29,On Time,Returning
106450,2026-05-21,11,GÖTEBORG,Pizza,"260,0",41,On time,RETURNING
108407,16/06/2026,14,Göteborg,Thai,"152,0",46,Late,New 
111913,2026-08-02,13,Stockholm,Pizza,214 kr,40,Ontime,returning
111337,2026-07-25,21,Lund,Kebab,269.0,51,Late,Returning
103985,2026-04-17,12,Lund,Thai,323.0,39,On time,Returning
102707,31.03.2026,18,Uppsala,Vegan,256 kr,44,On time,Returning
100211,2026-02-25,21,uppsala,Indian,297.0,40,On time,Returning
111115,2026-07-23,20,Göteborg,Kebab,144.0,25,On Time,New 
110646,17.07.2026,19,Göteborg , Burgers,379,40,On time,New 
111033,2026-07-21,17,Lund,Burgers,353.0,27,On time,New
108975,24.06.2026,20,Göteborg,Salad,319,34,On time, Returning
106065,2026-05-16,18,Göteborg,Salad,303 SEK,-5,,Returning
108687,19.06.2026,19,lund,Sushi,322,37,On time,Returning
112575,2026-08-11,20,Göteborg,Pizza,119.0,36,On time,New
100990,08/03/2026,19,Stockholm,Burgers,SEK 305,34,On time, new
103020,2026-04-05,13,Göteborg,Sushi ,302,28,On time,Returning
104262,2026-04-21,17,Stockholm,Pizza,246.0,33,ON TIME,New
108678,19 Jun 2026,12,Uppsala,Pizza,269,35,On time,New
108265,2026-06-14,13,Stockholm,Salad,295.0,34,On time,Returning
112692,2026-08-13,11,Göteborg,Burgers,154.0,43,On time,returning
107917,2026-06-09,18,Malmö,Thai,235,18,On time,Returning
113466,2026-08-23,12, Stockholm, Indian,230.0,29,On time,Returning
103398,2026-04-09,20,Lund,INDIAN,217.0,37,On time,NEW
109147,2026-06-26,20,Uppsala,Kebab,161,55,Late,New
110253,2026-07-12,13,Göteborg, Burgers,232.0,40,On time,Returning
102024,2026-03-22,12,Malmö,pizza,317.0,37,On time,Returning
100713,4 Mar 2026,11,Stockholm,Pizza,170.0,38,On time,Returning
101784,2026-03-19,12,Sthlm,Sushi,156,27,On time,Returning
110193,2026-07-11,14,stockholm,Pizza,323 kr,35,On time,New
103798,2026-04-15,21,Göteborg,Burgers,197.0,43,On time,Returning
106857,2026-05-26,20,Stockholm,Pizza,"256,0",48,Late,New
108136,2026-06-12,18,Uppsala,Thai,298.0,41,On time,Returning
100615,2026-03-03,22,Göteborg,Sushi,296.0,50,Late,Returning
103809,2026-04-15,18,Göteborg,Pizza,238.0,53,late,NEW
101052,9 Mar 2026,16,Göteborg,Indian,281.0,40,On time,returning
102449,2026-03-28,11,Malmö,Pizza,168.0,250,,Returning
105410,2026-05-06,18,Lund,Pizza,"162,0",43,On time,Returning
102436,2026-03-28,17,Stockholm,Vegan,"207,0",58,LATE,Returning
111825,2026-08-01,13,Stockholm,Sushi,SEK 302,27,On time,Returning
103083,5 Apr 2026,12,Malmö,Burgers,257 SEK,41,On time,New 
104317,22 Apr 2026,19,Göteborg,Sushi,339.0,36,On time, Returning
111659,30/07/2026,22,Stockholm,Burgers,210.0,48,Late,Returning
110963,2026-07-21,13, Göteborg,Pizza ,214.0,29,On time,New
106470,2026-05-21,17,Stockholm,sushi,205.0,52,Late,New
108223,13.06.2026,11,,Burgers,207 kr,34,On time,Returning
